timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/20 18:24:01.054, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:06.056, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:11.056, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 71 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:16.058, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 86 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:21.059, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:26.060, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:31.061, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:36.062, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:41.063, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:46.064, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 81 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:51.065, 0, NVIDIA RTX 5000 Ada Generation, 98 %, 39 %, 29563 MiB, 32760 MiB
2026/04/20 18:24:56.066, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 29563 MiB, 32760 MiB
2026/04/20 18:25:01.067, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 85 %, 29563 MiB, 32760 MiB
2026/04/20 18:25:06.068, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 24639 MiB, 32760 MiB
2026/04/20 18:25:11.069, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:16.070, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 84 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:21.071, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:26.072, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:31.073, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 83 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:36.074, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 88 %, 25017 MiB, 32760 MiB
2026/04/20 18:25:41.075, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 30119 MiB, 32760 MiB
2026/04/20 18:25:46.076, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 89 %, 30119 MiB, 32760 MiB
