timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/26 14:51:38.685, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 27785 MiB, 32760 MiB
2026/04/26 14:51:43.686, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 27785 MiB, 32760 MiB
2026/04/26 14:51:48.686, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 31439 MiB, 32760 MiB
2026/04/26 14:51:53.687, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 26499 MiB, 32760 MiB
2026/04/26 14:51:58.688, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27257 MiB, 32760 MiB
2026/04/26 14:52:03.689, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27245 MiB, 32760 MiB
2026/04/26 14:52:08.690, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27245 MiB, 32760 MiB
2026/04/26 14:52:13.691, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28365 MiB, 32760 MiB
2026/04/26 14:52:18.692, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28365 MiB, 32760 MiB
2026/04/26 14:52:23.693, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28365 MiB, 32760 MiB
2026/04/26 14:52:28.694, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28365 MiB, 32760 MiB
2026/04/26 14:52:33.695, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28365 MiB, 32760 MiB
2026/04/26 14:52:38.695, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 30201 MiB, 32760 MiB
2026/04/26 14:52:43.697, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 32037 MiB, 32760 MiB
2026/04/26 14:52:48.698, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 2 %, 24099 MiB, 32760 MiB
2026/04/26 14:52:53.699, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27045 MiB, 32760 MiB
2026/04/26 14:52:58.699, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27045 MiB, 32760 MiB
2026/04/26 14:53:03.700, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 27725 MiB, 32760 MiB
2026/04/26 14:53:08.701, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 31379 MiB, 32760 MiB
2026/04/26 14:53:13.702, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 26895 MiB, 32760 MiB
2026/04/26 14:53:18.703, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 27301 MiB, 32760 MiB
2026/04/26 14:53:23.704, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 27301 MiB, 32760 MiB
2026/04/26 14:53:28.705, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27301 MiB, 32760 MiB
2026/04/26 14:53:33.706, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28421 MiB, 32760 MiB
2026/04/26 14:53:38.707, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28421 MiB, 32760 MiB
2026/04/26 14:53:43.708, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28421 MiB, 32760 MiB
2026/04/26 14:53:48.709, 0, NVIDIA RTX 5000 Ada Generation, 99 %, 4 %, 28421 MiB, 32760 MiB
2026/04/26 14:53:53.709, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28421 MiB, 32760 MiB
2026/04/26 14:53:58.710, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 30257 MiB, 32760 MiB
2026/04/26 14:54:03.711, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 32093 MiB, 32760 MiB
2026/04/26 14:54:08.713, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 24111 MiB, 32760 MiB
2026/04/26 14:54:13.713, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27057 MiB, 32760 MiB
2026/04/26 14:54:18.714, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27057 MiB, 32760 MiB
2026/04/26 14:54:23.715, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 27799 MiB, 32760 MiB
2026/04/26 14:54:28.716, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 31047 MiB, 32760 MiB
2026/04/26 14:54:33.717, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 26935 MiB, 32760 MiB
2026/04/26 14:54:38.718, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 27341 MiB, 32760 MiB
2026/04/26 14:54:43.719, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 6 %, 27341 MiB, 32760 MiB
2026/04/26 14:54:48.720, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27341 MiB, 32760 MiB
2026/04/26 14:54:53.721, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28461 MiB, 32760 MiB
2026/04/26 14:54:58.722, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 28461 MiB, 32760 MiB
2026/04/26 14:55:03.722, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28461 MiB, 32760 MiB
2026/04/26 14:55:08.723, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 28461 MiB, 32760 MiB
2026/04/26 14:55:13.724, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 28461 MiB, 32760 MiB
2026/04/26 14:55:18.725, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 7 %, 30093 MiB, 32760 MiB
2026/04/26 14:55:23.726, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 31929 MiB, 32760 MiB
2026/04/26 14:55:28.727, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 24327 MiB, 32760 MiB
2026/04/26 14:55:33.728, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 27477 MiB, 32760 MiB
2026/04/26 14:55:38.729, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27477 MiB, 32760 MiB
2026/04/26 14:55:43.730, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28299 MiB, 32760 MiB
2026/04/26 14:55:48.730, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 30735 MiB, 32760 MiB
2026/04/26 14:55:53.731, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27015 MiB, 32760 MiB
2026/04/26 14:55:58.732, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28163 MiB, 32760 MiB
2026/04/26 14:56:03.733, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 28163 MiB, 32760 MiB
2026/04/26 14:56:08.734, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 9 %, 28163 MiB, 32760 MiB
2026/04/26 14:56:13.735, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 29283 MiB, 32760 MiB
2026/04/26 14:56:18.736, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 29283 MiB, 32760 MiB
2026/04/26 14:56:23.737, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 29283 MiB, 32760 MiB
2026/04/26 14:56:28.738, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 29283 MiB, 32760 MiB
2026/04/26 14:56:33.739, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 29283 MiB, 32760 MiB
2026/04/26 14:56:38.740, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 30711 MiB, 32760 MiB
2026/04/26 14:56:43.741, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 24525 MiB, 32760 MiB
2026/04/26 14:56:48.745, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 1 %, 26363 MiB, 32760 MiB
2026/04/26 14:56:53.745, 0, NVIDIA RTX 5000 Ada Generation, 84 %, 7 %, 28597 MiB, 32760 MiB
2026/04/26 14:56:58.746, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 28597 MiB, 32760 MiB
2026/04/26 14:57:03.747, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 29589 MiB, 32760 MiB
2026/04/26 14:57:08.748, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 8 %, 30401 MiB, 32760 MiB
2026/04/26 14:57:13.748, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 5 %, 27543 MiB, 32760 MiB
2026/04/26 14:57:18.749, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 3 %, 27543 MiB, 32760 MiB
2026/04/26 14:57:23.750, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 4 %, 27949 MiB, 32760 MiB
