timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/04/24 15:45:17.494, 0, NVIDIA RTX 5000 Ada Generation, 15 %, 13 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:22.495, 0, NVIDIA RTX 5000 Ada Generation, 24 %, 21 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:27.496, 0, NVIDIA RTX 5000 Ada Generation, 61 %, 56 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:32.497, 0, NVIDIA RTX 5000 Ada Generation, 12 %, 11 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:37.499, 0, NVIDIA RTX 5000 Ada Generation, 33 %, 27 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:42.499, 0, NVIDIA RTX 5000 Ada Generation, 79 %, 68 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:47.501, 0, NVIDIA RTX 5000 Ada Generation, 93 %, 87 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:52.502, 0, NVIDIA RTX 5000 Ada Generation, 83 %, 71 %, 27371 MiB, 32760 MiB
2026/04/24 15:45:57.503, 0, NVIDIA RTX 5000 Ada Generation, 67 %, 62 %, 27371 MiB, 32760 MiB
2026/04/24 15:46:02.504, 0, NVIDIA RTX 5000 Ada Generation, 42 %, 38 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:07.505, 0, NVIDIA RTX 5000 Ada Generation, 73 %, 68 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:12.506, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 94 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:17.507, 0, NVIDIA RTX 5000 Ada Generation, 64 %, 60 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:22.508, 0, NVIDIA RTX 5000 Ada Generation, 55 %, 45 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:27.509, 0, NVIDIA RTX 5000 Ada Generation, 13 %, 13 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:32.511, 0, NVIDIA RTX 5000 Ada Generation, 59 %, 50 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:37.512, 0, NVIDIA RTX 5000 Ada Generation, 25 %, 23 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:42.513, 0, NVIDIA RTX 5000 Ada Generation, 58 %, 52 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:47.514, 0, NVIDIA RTX 5000 Ada Generation, 41 %, 40 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:52.515, 0, NVIDIA RTX 5000 Ada Generation, 78 %, 66 %, 27359 MiB, 32760 MiB
2026/04/24 15:46:57.516, 0, NVIDIA RTX 5000 Ada Generation, 0 %, 0 %, 27359 MiB, 32760 MiB
2026/04/24 15:47:02.517, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 91 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:07.518, 0, NVIDIA RTX 5000 Ada Generation, 44 %, 39 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:12.519, 0, NVIDIA RTX 5000 Ada Generation, 24 %, 20 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:17.521, 0, NVIDIA RTX 5000 Ada Generation, 80 %, 70 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:22.522, 0, NVIDIA RTX 5000 Ada Generation, 35 %, 31 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:27.523, 0, NVIDIA RTX 5000 Ada Generation, 54 %, 46 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:32.524, 0, NVIDIA RTX 5000 Ada Generation, 87 %, 77 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:37.525, 0, NVIDIA RTX 5000 Ada Generation, 76 %, 70 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:42.526, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 94 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:47.527, 0, NVIDIA RTX 5000 Ada Generation, 40 %, 36 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:52.528, 0, NVIDIA RTX 5000 Ada Generation, 52 %, 43 %, 27371 MiB, 32760 MiB
2026/04/24 15:47:57.529, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 94 %, 27371 MiB, 32760 MiB
2026/04/24 15:48:02.530, 0, NVIDIA RTX 5000 Ada Generation, 91 %, 79 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:07.531, 0, NVIDIA RTX 5000 Ada Generation, 31 %, 26 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:12.532, 0, NVIDIA RTX 5000 Ada Generation, 30 %, 28 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:17.533, 0, NVIDIA RTX 5000 Ada Generation, 37 %, 33 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:22.534, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 87 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:27.535, 0, NVIDIA RTX 5000 Ada Generation, 66 %, 56 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:32.537, 0, NVIDIA RTX 5000 Ada Generation, 58 %, 54 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:37.538, 0, NVIDIA RTX 5000 Ada Generation, 9 %, 8 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:42.539, 0, NVIDIA RTX 5000 Ada Generation, 37 %, 34 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:47.540, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 90 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:52.541, 0, NVIDIA RTX 5000 Ada Generation, 98 %, 85 %, 27359 MiB, 32760 MiB
2026/04/24 15:48:57.542, 0, NVIDIA RTX 5000 Ada Generation, 65 %, 56 %, 27359 MiB, 32760 MiB
2026/04/24 15:49:02.544, 0, NVIDIA RTX 5000 Ada Generation, 18 %, 15 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:07.545, 0, NVIDIA RTX 5000 Ada Generation, 63 %, 59 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:12.546, 0, NVIDIA RTX 5000 Ada Generation, 27 %, 25 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:17.547, 0, NVIDIA RTX 5000 Ada Generation, 79 %, 67 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:22.549, 0, NVIDIA RTX 5000 Ada Generation, 100 %, 94 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:27.550, 0, NVIDIA RTX 5000 Ada Generation, 46 %, 43 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:32.551, 0, NVIDIA RTX 5000 Ada Generation, 27 %, 25 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:37.552, 0, NVIDIA RTX 5000 Ada Generation, 0 %, 0 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:42.555, 0, NVIDIA RTX 5000 Ada Generation, 27 %, 26 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:47.556, 0, NVIDIA RTX 5000 Ada Generation, 86 %, 77 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:52.556, 0, NVIDIA RTX 5000 Ada Generation, 5 %, 5 %, 27371 MiB, 32760 MiB
2026/04/24 15:49:57.672, 0, NVIDIA RTX 5000 Ada Generation, 3 %, 2 %, 27371 MiB, 32760 MiB
2026/04/24 15:50:02.673, 0, NVIDIA RTX 5000 Ada Generation, 68 %, 60 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:07.674, 0, NVIDIA RTX 5000 Ada Generation, 98 %, 96 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:12.675, 0, NVIDIA RTX 5000 Ada Generation, 47 %, 39 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:17.676, 0, NVIDIA RTX 5000 Ada Generation, 46 %, 37 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:22.678, 0, NVIDIA RTX 5000 Ada Generation, 0 %, 0 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:27.679, 0, NVIDIA RTX 5000 Ada Generation, 70 %, 60 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:32.681, 0, NVIDIA RTX 5000 Ada Generation, 89 %, 85 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:37.682, 0, NVIDIA RTX 5000 Ada Generation, 83 %, 71 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:42.683, 0, NVIDIA RTX 5000 Ada Generation, 65 %, 58 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:47.684, 0, NVIDIA RTX 5000 Ada Generation, 30 %, 27 %, 27359 MiB, 32760 MiB
2026/04/24 15:50:52.685, 0, NVIDIA RTX 5000 Ada Generation, 45 %, 40 %, 27359 MiB, 32760 MiB
